,migration_rate,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
0,0.02,0.7428571428571429,1907,5,0.7540931225422085,7928,0.54,0.5,0.27
1,0.02,0.91,1905,6,0.7509609330329772,8264,0.42,0.7857142857142857,0.32999999999999996
2,0.02,1.0,1904,6,0.7419670993397359,8429,0.46,1.0,0.46
3,0.02,1.0,1867,7,1.3328429472623633,18316,0.41,1.0,0.41
4,0.02,0.7456140350877193,2067,5,0.6044846458352497,7930,0.46,0.3695652173913043,0.16999999999999998
5,0.02,1.0,1917,6,1.0494885695867273,13594,0.43,1.0,0.43
6,0.02,1.0,1925,7,0.8469837072018891,14032,0.5,1.0,0.5
7,0.02,1.0,1934,7,0.819653797659902,8729,0.47,1.0,0.47
8,0.02,0.875,2031,5,0.7280931868204331,8960,0.32,0.75,0.24
9,0.02,1.0,2061,7,0.6958126487120977,15614,0.32,1.0,0.32
10,0.02,1.0,1938,6,1.0282165606452236,10015,0.44,1.0,0.44
11,0.02,1.0,2078,8,1.202735287224612,12762,0.42,1.0,0.42
12,0.02,1.0,1981,6,1.1035845071337729,15920,0.41,1.0,0.41
13,0.02,1.0,1928,6,0.9044265766773989,10928,0.33,1.0,0.33
14,0.02,1.0,1963,6,0.8110170606552344,9919,0.43,1.0,0.43
15,0.02,1.0,2005,6,0.9753635860473504,14918,0.4,1.0,0.4
16,0.02,0.7281553398058253,1882,6,0.6739478317434252,7418,0.5,0.44,0.22
17,0.02,1.0,2053,6,0.8736130154415063,13077,0.48,1.0,0.48
18,0.02,1.0,1943,6,0.7466681005676711,13378,0.39,1.0,0.39
19,0.02,1.0,1971,7,1.2351105231848614,13523,0.48,1.0,0.48
20,0.02,1.0,2032,6,0.739112923538347,11463,0.45,1.0,0.45
21,0.02,0.6790123456790124,1917,6,0.7235734194964799,8028,0.35,0.2571428571428571,0.08999999999999998
22,0.02,1.0,2002,7,1.2558380680258805,15680,0.25,1.0,0.25
23,0.02,1.0,1924,7,0.982095891269488,16177,0.49,1.0,0.49
24,0.02,1.0,1966,7,1.0483116334761133,11624,0.51,1.0,0.51
25,0.02,1.0,2066,6,0.9004312198888751,12557,0.3,1.0,0.3
26,0.02,0.7964601769911505,1943,7,0.8015508381036589,8550,0.48,0.5208333333333334,0.25
27,0.02,1.0,1978,8,1.414094217382103,14199,0.49,1.0,0.49
28,0.02,0.78125,1994,5,0.6737215155999593,8235,0.49,0.5714285714285714,0.27999999999999997
29,0.02,1.0,1999,9,1.8133864330864784,21562,0.55,1.0,0.55
30,0.02,0.8315789473684211,1994,5,0.5825963346408333,7582,0.37,0.5675675675675675,0.21
31,0.02,0.7480916030534351,2012,5,0.6417637317249584,8288,0.48,0.3125,0.15
32,0.02,1.0,2032,7,0.8703826860778722,11171,0.46,1.0,0.46
33,0.02,0.8271604938271605,1976,5,0.6104171105902408,7816,0.46,0.6956521739130435,0.32
34,0.02,0.7704918032786885,1910,6,0.713531975548916,7458,0.34,0.5882352941176471,0.2
35,0.02,1.0,2077,6,0.7892758550268212,12640,0.43,1.0,0.43
36,0.02,1.0,2059,7,1.0514343618947697,18368,0.44,1.0,0.44
37,0.02,1.0,2001,7,1.3254457229156535,13687,0.49,1.0,0.49
38,0.02,1.0,2017,7,0.8896074000642531,10540,0.4,1.0,0.4
39,0.02,0.8938053097345132,1857,6,0.7434403118619413,7981,0.5,0.76,0.38
40,0.02,1.0,2045,6,1.0352248013821055,12165,0.42,1.0,0.42
41,0.02,1.0,1957,7,0.7626044786622136,12833,0.31,1.0,0.31
42,0.02,1.0,1769,8,1.2445582340931582,21713,0.48,1.0,0.48
43,0.02,1.0,1878,6,0.801652960516989,8807,0.49,1.0,0.49
44,0.02,1.0,1924,7,1.0159499116099946,12881,0.55,1.0,0.55
45,0.02,0.6576576576576577,1889,5,0.6729730873427586,8056,0.57,0.3333333333333333,0.18999999999999997
46,0.02,1.0,1884,6,0.7768635531754726,9541,0.51,1.0,0.51
47,0.02,0.7596153846153846,1974,6,0.8091678651240186,8159,0.34,0.2647058823529412,0.09000000000000001
48,0.02,,321,5,0.6854358944497821,1268,0.0,,
49,0.02,1.0,2000,6,1.1069639999999998,14654,0.31,1.0,0.31
50,0.02,0.734375,1945,5,0.6390404504331852,7675,0.35,0.5142857142857142,0.17999999999999997
51,0.02,1.0,1883,7,1.1009871424143516,15318,0.45,1.0,0.45
52,0.02,0.8842975206611571,1875,6,0.7670260622222221,7488,0.51,0.7254901960784313,0.37
53,0.02,1.0,1830,6,0.87001851354176,10401,0.48,1.0,0.48
54,0.02,1.0,2071,7,1.1456085404639407,22981,0.34,1.0,0.34
55,0.02,0.8260869565217391,1924,6,0.7329290048884644,8445,0.37,0.6756756756756757,0.25
56,0.02,1.0,2134,7,1.467470700200002,22009,0.25,1.0,0.25
57,0.02,1.0,1897,6,0.9064885904525887,9907,0.4,1.0,0.4
58,0.02,0.6513761467889908,1887,5,0.6563458623684941,6740,0.5,0.24,0.12
59,0.02,1.0,1942,7,1.2430971924216274,18184,0.41,1.0,0.41
60,0.02,1.0,1935,6,0.8204544331604005,15417,0.41,1.0,0.41
61,0.02,0.8070175438596491,1914,5,0.6009866255245133,7434,0.56,0.6071428571428571,0.34
62,0.02,1.0,1882,7,1.4280817431429924,14251,0.43,1.0,0.43
63,0.02,1.0,1998,6,1.0221292363434507,10930,0.49,1.0,0.49
64,0.02,1.0,1981,8,1.0228156889745872,21094,0.31,1.0,0.31
65,0.02,0.5538461538461539,1805,7,1.113436514452774,9784,0.35,0.17142857142857143,0.06
66,0.02,1.0,1966,7,0.7288657948087996,14746,0.47,1.0,0.47
67,0.02,1.0,1926,5,0.7708110256003814,10431,0.55,1.0,0.55
68,0.02,1.0,1805,7,1.2115235457063713,17202,0.23,1.0,0.23
69,0.02,1.0,1884,5,0.7460534797445015,7930,0.43,1.0,0.43
70,0.02,1.0,2010,6,1.0348875027845847,17289,0.42,1.0,0.42
71,0.02,0.875,1935,5,0.7377825851811789,8847,0.42,0.7142857142857143,0.3
72,0.02,0.9148936170212766,1936,6,0.9153572907417526,9681,0.46,0.8260869565217391,0.38
73,0.02,1.0,1855,7,1.3757226407829062,19295,0.39,1.0,0.39
74,0.02,1.0,2031,6,0.9877809753837673,10642,0.6,1.0,0.6
75,0.02,0.7024793388429752,1788,5,0.724790612534971,7405,0.51,0.29411764705882354,0.15
76,0.02,1.0,2024,6,0.9858135184114734,14456,0.44,1.0,0.44
77,0.02,1.0,2047,9,1.0811985750591437,15884,0.52,1.0,0.52
78,0.02,0.9875,2035,6,0.7329362688576448,9058,0.39,0.9743589743589743,0.38
79,0.02,0.81,1926,5,0.5782867984588659,6965,0.39,0.5128205128205128,0.19999999999999998
80,0.02,0.6973684210526315,1888,6,0.561103748473858,6345,0.48,0.5208333333333334,0.25
81,0.02,1.0,1889,8,2.323891824754555,35128,0.48,1.0,0.48
82,0.02,1.0,1812,7,0.8902567017041162,9679,0.38,1.0,0.38
83,0.02,1.0,2058,6,0.7096233051043547,9061,0.6,1.0,0.6
84,0.02,0.7833333333333333,1974,5,0.6530119517250087,7424,0.34,0.6176470588235294,0.21000000000000002
85,0.02,0.7457627118644068,1910,6,0.5584989446561224,6196,0.3,0.5,0.15
86,0.02,1.0,1884,6,0.765652821164708,7889,0.33,1.0,0.33
87,0.02,1.0,1887,5,0.649222120277951,7573,0.45,1.0,0.45
88,0.02,0.776595744680851,1905,5,0.6889387645441958,7604,0.41,0.4878048780487805,0.19999999999999998
89,0.02,0.6125,1941,6,0.7547334677998375,9185,0.42,0.2619047619047619,0.11
90,0.02,0.7704918032786885,1923,5,0.5030237194927214,6289,0.51,0.45098039215686275,0.23
91,0.02,1.0,1818,6,1.1540698624317876,13596,0.31,1.0,0.31
92,0.02,1.0,1964,7,0.8776580796495783,13333,0.42,1.0,0.42
93,0.02,0.9333333333333333,2068,6,0.7827164604604006,9110,0.39,0.8461538461538461,0.33
94,0.02,1.0,1932,7,1.2759763640806037,13370,0.39,1.0,0.39
95,0.02,1.0,1978,7,1.1026920493476777,12197,0.52,1.0,0.52
96,0.02,0.75,1920,5,0.931894259982639,9813,0.41,0.5365853658536586,0.22
97,0.02,1.0,1989,6,0.8730147535932293,13592,0.42,1.0,0.42
98,0.02,0.7333333333333333,2089,5,0.6776245491153485,8176,0.4,0.5,0.2
99,0.02,1.0,2003,6,0.8674148039049764,10960,0.34,1.0,0.34
100,0.01625,1.0,1960,6,0.8197665035401915,8839,0.34,1.0,0.34
101,0.01625,1.0,1907,6,0.7779628993614726,8842,0.39,1.0,0.39
102,0.01625,0.8623853211009175,1967,7,0.9327549715191353,9504,0.53,0.7169811320754716,0.38
103,0.01625,1.0,1824,7,1.4326881227877808,26531,0.39,1.0,0.39
104,0.01625,1.0,2006,6,0.7374645753666217,9648,0.49,1.0,0.49
105,0.01625,0.738255033557047,1900,5,0.6538127423822713,7170,0.49,0.20408163265306123,0.1
106,0.01625,1.0,1912,6,1.13209431513804,10329,0.36,1.0,0.36
107,0.01625,1.0,1912,8,2.7010020395301204,27248,0.19,1.0,0.19
108,0.01625,1.0,2099,6,1.371939404435198,16839,0.36,1.0,0.36
109,0.01625,1.0,1989,6,1.1708307202939445,14913,0.28,1.0,0.28
110,0.01625,0.7662337662337663,1929,6,0.6879897319056684,7703,0.28,0.35714285714285715,0.1
111,0.01625,0.7872340425531915,1968,7,0.8227235359243837,8598,0.42,0.5238095238095238,0.22
112,0.01625,1.0,1867,9,2.2874857739746712,31355,0.37,1.0,0.37
113,0.01625,1.0,1905,6,0.767247401161469,13937,0.38,1.0,0.38
114,0.01625,1.0,1854,6,0.7386344461783555,8236,0.37,1.0,0.37
115,0.01625,1.0,2071,7,1.1529906102552998,16255,0.4,1.0,0.4
116,0.01625,0.7472527472527473,1869,5,0.6140936532842317,6716,0.44,0.4772727272727273,0.21000000000000002
117,0.01625,1.0,2143,7,1.1403532189470151,14105,0.5,1.0,0.5
118,0.01625,1.0,1936,7,0.9594265995321359,14869,0.28,1.0,0.28
119,0.01625,1.0,2049,7,0.9029294724348628,16240,0.43,1.0,0.43
120,0.01625,1.0,1944,7,1.2825595585869365,14829,0.41,1.0,0.41
121,0.01625,1.0,1969,6,0.8463634274371086,14511,0.41,1.0,0.41
122,0.01625,1.0,1967,6,0.7072052361679972,8567,0.43,1.0,0.43
123,0.01625,1.0,2042,7,1.05802534627859,14948,0.44,1.0,0.44
124,0.01625,1.0,1992,8,1.2847443992838823,17492,0.42,1.0,0.42
125,0.01625,0.7464788732394366,1932,6,0.9411189018770711,8931,0.4,0.55,0.22000000000000003
126,0.01625,1.0,1936,8,1.2449966596373199,13421,0.4,1.0,0.4
127,0.01625,1.0,1893,7,1.3586681434562065,16523,0.33,1.0,0.33
128,0.01625,1.0,1908,7,1.57988761872113,15506,0.37,1.0,0.37
129,0.01625,0.9156626506024096,1931,6,0.6834420334261166,7523,0.42,0.8333333333333334,0.35
130,0.01625,0.7446808510638298,1925,6,0.707950750548153,7836,0.25,0.52,0.13
131,0.01625,1.0,2058,7,1.0687622126457137,14391,0.44,1.0,0.44
132,0.01625,0.8217821782178217,1899,6,0.7751170830466744,9028,0.45,0.6,0.27
133,0.01625,0.7474747474747475,1936,5,0.6329931250426882,7179,0.44,0.4318181818181818,0.19
134,0.01625,0.6923076923076923,1763,5,0.5721509995112878,6306,0.35,0.3142857142857143,0.10999999999999999
135,0.01625,1.0,2020,5,0.6848161944907363,8630,0.43,1.0,0.43
136,0.01625,1.0,1889,6,0.7047151867783195,12075,0.51,1.0,0.51
137,0.01625,1.0,1931,8,1.1733591935766332,19940,0.42,1.0,0.42
138,0.01625,0.7303370786516854,2034,6,0.7367256637168141,8335,0.43,0.4418604651162791,0.19
139,0.01625,1.0,1905,6,0.8148177540799525,10467,0.32,1.0,0.32
140,0.01625,1.0,1870,5,0.997806342760731,10121,0.3,1.0,0.3
141,0.01625,1.0,1862,6,0.8768867657866469,11265,0.39,1.0,0.39
142,0.01625,0.841726618705036,1911,6,0.8789598679708569,8828,0.51,0.5686274509803921,0.29
143,0.01625,0.78125,1986,6,0.7853524520586705,9600,0.42,0.5,0.21
144,0.01625,0.9361702127659575,2000,5,0.71594375,8595,0.48,0.875,0.42
145,0.01625,0.6268656716417911,2012,6,0.6396966115829872,7320,0.33,0.24242424242424243,0.08
146,0.01625,1.0,2003,7,0.9553881858191244,17314,0.44,1.0,0.44
147,0.01625,1.0,2009,7,1.02315340053879,12270,0.49,1.0,0.49
148,0.01625,1.0,1976,6,1.1651928404005967,12660,0.31,1.0,0.31
149,0.01625,1.0,1988,7,1.1669696245885777,14976,0.42,1.0,0.42
150,0.01625,0.822429906542056,1953,6,0.6652341284916479,8207,0.48,0.6041666666666666,0.29
151,0.01625,1.0,1977,7,1.2646655557627946,14839,0.29,1.0,0.29
152,0.01625,1.0,1889,9,1.3680136960772307,21112,0.39,1.0,0.39
153,0.01625,1.0,2006,6,0.8696177171377194,12733,0.49,1.0,0.49
154,0.01625,1.0,1922,7,0.9622783347644506,14449,0.32,1.0,0.32
155,0.01625,1.0,1997,9,1.8817204274112722,22507,0.43,1.0,0.43
156,0.01625,1.0,1910,8,1.7514772073133964,18522,0.39,1.0,0.39
157,0.01625,1.0,2004,6,0.9531264317672041,13643,0.57,1.0,0.57
158,0.01625,0.6767676767676768,2006,5,0.6583760682061492,7635,0.5,0.36,0.18
159,0.01625,1.0,1854,7,1.8968404417865568,19514,0.26,1.0,0.26
160,0.01625,1.0,2001,5,0.7936331684232846,11708,0.35,1.0,0.35
161,0.01625,0.8875,1868,6,0.66063711374714,8053,0.36,0.75,0.27
162,0.01625,1.0,1881,6,0.7638668788672985,11340,0.38,1.0,0.38
163,0.01625,1.0,1877,9,1.5201555208452484,23925,0.51,1.0,0.51
164,0.01625,0.5959595959595959,1879,5,0.6447724365065721,7524,0.51,0.21568627450980393,0.11
165,0.01625,0.7019230769230769,2019,6,0.8083548046897713,8398,0.46,0.32608695652173914,0.15000000000000002
166,0.01625,1.0,1969,6,0.8962112334893231,16020,0.51,1.0,0.51
167,0.01625,1.0,1897,6,0.7560037781264928,8434,0.35,1.0,0.35
168,0.01625,0.7563025210084033,2064,6,0.681269154497927,8912,0.5,0.42,0.21
169,0.01625,1.0,1897,6,0.770183701535788,8807,0.48,1.0,0.48
170,0.01625,1.0,1976,6,1.1304477105836845,16369,0.32,1.0,0.32
171,0.01625,1.0,1944,6,1.1045929545800943,15669,0.43,1.0,0.43
172,0.01625,1.0,1950,6,0.8824060486522025,13541,0.25,1.0,0.25
173,0.01625,1.0,1979,6,1.1570898170047756,16602,0.4,1.0,0.4
174,0.01625,1.0,1995,6,1.0646254734580811,14391,0.39,1.0,0.39
175,0.01625,1.0,1902,8,1.3221812005957534,19922,0.41,1.0,0.41
176,0.01625,1.0,1925,7,2.0118884128858157,27640,0.46,1.0,0.46
177,0.01625,0.6702127659574468,1964,6,0.8270083498907007,8640,0.49,0.3673469387755102,0.18
178,0.01625,0.9741379310344828,1825,5,0.86298637643085,8496,0.5,0.94,0.47
179,0.01625,1.0,1727,7,1.0393622325214609,8872,0.39,1.0,0.39
180,0.01625,1.0,1930,6,0.8589234610325109,10056,0.51,1.0,0.51
181,0.01625,1.0,2014,7,0.9355694350075786,12441,0.41,1.0,0.41
182,0.01625,1.0,1880,6,0.9003519692168402,11832,0.42,1.0,0.42
183,0.01625,1.0,1941,6,0.7539557598299765,10879,0.34,1.0,0.34
184,0.01625,0.6288659793814433,1860,5,0.5552719967626315,6991,0.44,0.18181818181818182,0.08
185,0.01625,1.0,2034,6,1.2541506774218814,14149,0.42,1.0,0.42
186,0.01625,0.782258064516129,1999,5,0.6092636112953924,7318,0.53,0.49056603773584906,0.26
187,0.01625,1.0,1811,8,1.0897866007504908,14511,0.35,1.0,0.35
188,0.01625,0.6831683168316832,1793,6,0.9192245110112481,8001,0.49,0.3469387755102041,0.16999999999999998
189,0.01625,1.0,2011,6,0.8119648249891632,10543,0.44,1.0,0.44
190,0.01625,1.0,1896,6,0.9311783968915239,12921,0.33,1.0,0.33
191,0.01625,1.0,2089,5,0.6379473872235542,8329,0.49,1.0,0.49
192,0.01625,1.0,2048,7,0.9047307968139648,13000,0.55,1.0,0.55
193,0.01625,1.0,1830,7,1.431370300695751,22634,0.33,1.0,0.33
194,0.01625,0.8865979381443299,1782,6,0.780838689929599,7348,0.34,0.6764705882352942,0.23000000000000004
195,0.01625,0.8631578947368421,2003,5,0.6575299307653598,8379,0.48,0.7291666666666666,0.35
196,0.01625,1.0,1799,6,0.7775136640978666,13013,0.42,1.0,0.42
197,0.01625,1.0,1957,6,1.2086351185125053,21623,0.43,1.0,0.43
198,0.01625,1.0,1995,6,0.8572895898895105,9350,0.47,1.0,0.47
199,0.01625,0.8469387755102041,1901,6,0.7520430704402373,8635,0.49,0.6938775510204082,0.33999999999999997
200,0.0125,0.654320987654321,2019,6,0.6961581665608125,7968,0.38,0.2631578947368421,0.09999999999999999
201,0.0125,1.0,1822,8,2.6937084975557912,28161,0.41,1.0,0.41
202,0.0125,0.8769230769230769,1870,6,1.009607366524636,10240,0.36,0.7777777777777778,0.27999999999999997
203,0.0125,0.6785714285714286,1849,6,0.8298728121350146,8171,0.34,0.47058823529411764,0.16
204,0.0125,1.0,1962,6,1.092514399482107,14187,0.46,1.0,0.46
205,0.0125,1.0,1887,5,0.7527632373793415,8220,0.29,1.0,0.29
206,0.0125,1.0,1967,6,1.0553342143331417,12913,0.37,1.0,0.37
207,0.0125,0.8695652173913043,1871,6,0.6740759763711844,6917,0.25,0.76,0.19
208,0.0125,1.0,1940,7,0.9795844404293761,10372,0.4,1.0,0.4
209,0.0125,1.0,1921,8,2.133195094846109,21005,0.28,1.0,0.28
210,0.0125,1.0,2013,7,0.8122928732735479,10369,0.35,1.0,0.35
211,0.0125,1.0,1918,7,1.1256990195513445,13520,0.36,1.0,0.36
212,0.0125,1.0,1895,7,1.1583973935018552,18898,0.41,1.0,0.41
213,0.0125,0.8160919540229885,1825,6,0.8346889848001503,8301,0.31,0.4838709677419355,0.15
214,0.0125,1.0,1717,8,1.4059046385641678,20096,0.42,1.0,0.42
215,0.0125,1.0,1840,5,0.5684661507561436,7399,0.29,1.0,0.29
216,0.0125,1.0,2013,8,0.7117585668317388,14819,0.43,1.0,0.43
217,0.0125,1.0,1876,5,0.7820147662540178,9140,0.37,1.0,0.37
218,0.0125,0.6666666666666666,1995,6,0.6543938794354308,7619,0.44,0.4318181818181818,0.19
219,0.0125,1.0,1839,7,0.979247593305698,11261,0.22,1.0,0.22
220,0.0125,1.0,2100,6,0.9669412698412698,14093,0.44,1.0,0.44
221,0.0125,0.9156626506024096,1758,7,0.720061451566769,6662,0.37,0.8108108108108109,0.3
222,0.0125,1.0,1806,8,1.2795505077819842,15988,0.37,1.0,0.37
223,0.0125,1.0,1927,6,1.0047453376740925,10822,0.34,1.0,0.34
224,0.0125,1.0,1874,9,3.199800049887866,36875,0.49,1.0,0.49
225,0.0125,1.0,1957,7,1.3257196301995195,14255,0.3,1.0,0.3
226,0.0125,0.618421052631579,1815,6,0.6866914069318275,7163,0.45,0.35555555555555557,0.16
227,0.0125,1.0,1814,6,0.9191441307289017,13444,0.38,1.0,0.38
228,0.0125,1.0,1830,6,0.8246125593478455,9379,0.36,1.0,0.36
229,0.0125,1.0,1920,7,1.215099826388889,16438,0.37,1.0,0.37
230,0.0125,1.0,1825,8,1.5267897166447737,17072,0.28,1.0,0.28
231,0.0125,1.0,2007,7,1.159858780268065,17111,0.47,1.0,0.47
232,0.0125,0.9078947368421053,1803,5,0.7375308730842076,8124,0.44,0.8409090909090909,0.37
233,0.0125,1.0,1817,7,1.0005588387542712,10975,0.39,1.0,0.39
234,0.0125,1.0,1846,8,1.9226875126917855,27729,0.46,1.0,0.46
235,0.0125,0.9016393442622951,1898,5,0.5931119885498685,7035,0.33,0.8181818181818182,0.27
236,0.0125,1.0,1845,8,1.3678953591703937,17835,0.43,1.0,0.43
237,0.0125,0.5833333333333334,1934,6,0.7417368827993912,7596,0.41,0.14634146341463414,0.05999999999999999
238,0.0125,0.6785714285714286,2042,7,0.9454415165942246,11446,0.33,0.45454545454545453,0.15
239,0.0125,0.6323529411764706,1769,7,1.1072912329386095,11531,0.41,0.3902439024390244,0.16
240,0.0125,1.0,1877,7,1.1184012847670353,13808,0.43,1.0,0.43
241,0.0125,1.0,1971,8,1.2807927016832863,20692,0.38,1.0,0.38
242,0.0125,1.0,1831,6,0.8127738764484821,7654,0.4,1.0,0.4
243,0.0125,1.0,1829,7,0.9293094279306032,13537,0.37,1.0,0.37
244,0.0125,0.726027397260274,1806,5,0.5583958479732256,6268,0.33,0.3939393939393939,0.13
245,0.0125,0.6413043478260869,1915,6,0.709529957938223,8270,0.49,0.32653061224489793,0.15999999999999998
246,0.0125,0.7407407407407407,1981,5,0.6278117634947449,7364,0.48,0.4166666666666667,0.2
247,0.0125,1.0,1825,6,1.2458010133233253,12993,0.44,1.0,0.44
248,0.0125,0.7567567567567568,1804,7,0.9027794848599564,9046,0.34,0.47058823529411764,0.16
249,0.0125,0.7391304347826086,2035,5,0.6974757469106363,8840,0.4,0.4,0.16000000000000003
250,0.0125,1.0,1960,6,0.9724903685964182,10445,0.51,1.0,0.51
251,0.0125,1.0,1818,7,1.161106209630864,13882,0.36,1.0,0.36
252,0.0125,0.6875,1996,6,0.7571342584969538,7979,0.31,0.3548387096774194,0.11
253,0.0125,0.7425742574257426,1885,6,0.7417166095589218,7235,0.47,0.44680851063829785,0.20999999999999996
254,0.0125,0.7582417582417582,1850,5,0.7226296566837107,7808,0.41,0.4634146341463415,0.19
255,0.0125,1.0,1857,6,0.7129402232713895,8506,0.4,1.0,0.4
256,0.0125,1.0,1905,5,0.6834436246650271,8090,0.49,1.0,0.49
257,0.0125,1.0,1861,6,0.8163684509752345,14442,0.55,1.0,0.55
258,0.0125,0.6607142857142857,1957,5,0.7101256472513668,8370,0.3,0.36666666666666664,0.10999999999999999
259,0.0125,1.0,1854,6,0.9162660634052848,12018,0.43,1.0,0.43
260,0.0125,0.8082191780821918,1901,5,0.7068452302713957,7947,0.31,0.5483870967741935,0.16999999999999998
261,0.0125,1.0,1985,7,1.2133814693323353,12461,0.3,1.0,0.3
262,0.0125,0.865546218487395,1917,6,0.9170421201837661,8681,0.55,0.7090909090909091,0.39
263,0.0125,1.0,1924,6,0.7882043646076909,9544,0.46,1.0,0.46
264,0.0125,1.0,1977,7,1.174000244081597,23130,0.34,1.0,0.34
265,0.0125,1.0,1890,8,1.7419400352733685,30904,0.31,1.0,0.31
266,0.0125,1.0,1967,6,0.9118161923905085,14646,0.4,1.0,0.4
267,0.0125,0.6814159292035398,1808,5,0.7306464875871249,7070,0.47,0.23404255319148937,0.11
268,0.0125,1.0,1697,6,1.096433825993321,11985,0.48,1.0,0.48
269,0.0125,1.0,1863,6,0.8425452687862546,9860,0.36,1.0,0.36
