,migration_rate,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
270,0.0125,0.6923076923076923,1905,6,0.8580668361336724,9363,0.35,0.3142857142857143,0.10999999999999999
271,0.0125,,683,5,0.6119586957034356,2467,0.0,,
272,0.0125,0.5616438356164384,2030,6,0.7656861365235751,8342,0.42,0.23809523809523808,0.09999999999999999
273,0.0125,0.9387755102040817,1963,5,0.6242750175236267,8241,0.29,0.896551724137931,0.26
274,0.0125,1.0,2014,7,1.2044733538517371,17720,0.31,1.0,0.31
275,0.0125,0.647887323943662,1888,5,0.7104030697895721,7863,0.36,0.3055555555555556,0.11
276,0.0125,1.0,2051,5,0.7345184389962348,10530,0.38,1.0,0.38
277,0.0125,1.0,1786,7,0.9202986648675966,13839,0.48,1.0,0.48
278,0.0125,0.8658536585365854,1802,6,0.7531614890841475,7559,0.41,0.7317073170731707,0.3
279,0.0125,1.0,1946,7,1.6967709344490347,17753,0.41,1.0,0.41
280,0.0125,0.8865979381443299,2028,6,0.736780487377893,8373,0.42,0.7380952380952381,0.31
281,0.0125,1.0,1877,8,1.8966498246303214,24099,0.4,1.0,0.4
282,0.0125,1.0,1921,9,1.9966972346792526,25078,0.27,1.0,0.27
283,0.0125,1.0,1805,6,0.908754843808749,15314,0.34,1.0,0.34
284,0.0125,0.9436619718309859,1825,5,0.5712003002439481,6791,0.39,0.8974358974358975,0.35000000000000003
285,0.0125,1.0,1974,6,0.717999648931551,8934,0.35,1.0,0.35
286,0.0125,1.0,1970,6,1.030740549872452,13421,0.37,1.0,0.37
287,0.0125,1.0,1823,7,1.0386880143374309,13826,0.33,1.0,0.33
288,0.0125,0.8409090909090909,1866,6,0.8518752103702631,13458,0.25,0.72,0.18
289,0.0125,0.9294871794871795,1984,6,0.8159548057849895,9623,0.61,0.819672131147541,0.5
290,0.0125,1.0,1905,5,0.7669205916189609,8906,0.4,1.0,0.4
291,0.0125,0.911504424778761,1892,6,0.8071246351612887,8557,0.52,0.8076923076923077,0.42000000000000004
292,0.0125,0.7641509433962265,2013,7,0.6419011645368196,7521,0.43,0.4186046511627907,0.18
293,0.0125,1.0,1777,8,3.8957016260736745,27698,0.54,1.0,0.54
294,0.0125,1.0,1925,7,0.9320004047900152,10672,0.41,1.0,0.41
295,0.0125,1.0,1970,7,1.0005073565410088,13323,0.42,1.0,0.42
296,0.0125,1.0,1851,5,0.7075842894214321,8626,0.3,1.0,0.3
297,0.0125,1.0,1926,7,1.036284639663392,14559,0.35,1.0,0.35
298,0.0125,0.648936170212766,1851,6,1.0058481682773426,9338,0.44,0.25,0.11
299,0.0125,1.0,1943,7,1.0390668271152448,11020,0.34,1.0,0.34
300,0.00875,1.0,1841,7,1.3422917722077339,21245,0.55,1.0,0.55
301,0.00875,1.0,1839,7,0.9111892323918861,15194,0.41,1.0,0.41
302,0.00875,0.7433628318584071,1868,6,0.7906703226664343,8338,0.44,0.3409090909090909,0.15
303,0.00875,1.0,1836,5,0.9325576938594368,10405,0.53,1.0,0.53
304,0.00875,0.7468354430379747,1766,7,0.8518614473206624,7434,0.44,0.5454545454545454,0.24
305,0.00875,1.0,1928,6,1.3244208519137066,17622,0.41,1.0,0.41
306,0.00875,1.0,1673,6,1.3446214605658093,16925,0.43,1.0,0.43
307,0.00875,1.0,1741,8,1.1541347789781933,11361,0.41,1.0,0.41
308,0.00875,1.0,1844,8,0.8583348821998769,13989,0.41,1.0,0.41
309,0.00875,1.0,1813,7,1.6861655829428268,17635,0.31,1.0,0.31
310,0.00875,1.0,1828,6,1.0530981714061356,14974,0.5,1.0,0.5
311,0.00875,1.0,1851,6,0.6943153656192383,13660,0.41,1.0,0.41
312,0.00875,1.0,2076,6,1.0399937258920184,12184,0.54,1.0,0.54
313,0.00875,0.7424242424242424,1802,6,0.8466459144544045,7858,0.35,0.5142857142857142,0.17999999999999997
314,0.00875,1.0,1862,7,0.8933757402559643,12777,0.52,1.0,0.52
315,0.00875,1.0,1946,6,0.9466861689036673,14115,0.37,1.0,0.37
316,0.00875,1.0,1961,6,1.0620781943460975,14068,0.4,1.0,0.4
317,0.00875,1.0,1847,8,1.1021018001652687,11208,0.37,1.0,0.37
318,0.00875,1.0,1826,6,1.4478705422106628,20250,0.33,1.0,0.33
319,0.00875,0.717391304347826,1759,7,0.9420994472995374,8467,0.28,0.5357142857142857,0.15000000000000002
320,0.00875,1.0,1930,7,0.8479089371526752,10270,0.4,1.0,0.4
321,0.00875,0.6236559139784946,1907,6,0.6164697225385238,6900,0.49,0.2857142857142857,0.13999999999999999
322,0.00875,0.5217391304347826,1840,5,0.7368239012287334,7517,0.42,0.21428571428571427,0.09
323,0.00875,1.0,1711,8,1.607947475013843,19411,0.33,1.0,0.33
324,0.00875,1.0,1915,6,0.8490599840478835,10069,0.33,1.0,0.33
325,0.00875,1.0,1908,6,0.8540084450773309,9811,0.34,1.0,0.34
326,0.00875,1.0,1704,6,0.9723734130132909,14037,0.38,1.0,0.38
327,0.00875,1.0,1837,6,1.026027323785645,11188,0.34,1.0,0.34
328,0.00875,1.0,1764,7,1.4252857605627287,12860,0.49,1.0,0.49
329,0.00875,1.0,1786,8,2.018024977145874,17658,0.25,1.0,0.25
330,0.00875,1.0,1698,8,1.0403995000006936,8866,0.38,1.0,0.38
331,0.00875,1.0,1850,7,1.0373656683710737,13880,0.38,1.0,0.38
332,0.00875,1.0,1784,6,0.9227484842848238,9985,0.26,1.0,0.26
333,0.00875,1.0,1965,6,0.8691060479511037,10702,0.31,1.0,0.31
334,0.00875,1.0,1902,8,1.0593088685218173,16462,0.45,1.0,0.45
335,0.00875,1.0,1881,7,0.8372976809138987,14999,0.46,1.0,0.46
336,0.00875,1.0,1931,7,1.4712763837639367,22594,0.33,1.0,0.33
337,0.00875,1.0,1879,7,1.114148394016837,13301,0.49,1.0,0.49
338,0.00875,1.0,1819,6,1.0366224698610749,14515,0.33,1.0,0.33
339,0.00875,1.0,1748,8,1.6193518319727283,16232,0.35,1.0,0.35
340,0.00875,0.7542372881355932,1966,5,0.6680175392662029,7738,0.53,0.4528301886792453,0.24000000000000002
341,0.00875,1.0,1879,5,0.6362221477629699,7552,0.24,1.0,0.24
342,0.00875,1.0,1802,7,1.1399234541470138,15520,0.37,1.0,0.37
343,0.00875,1.0,1679,8,1.3002953841395002,12830,0.22,1.0,0.22
344,0.00875,1.0,1965,7,1.3240020977798497,22038,0.4,1.0,0.4
345,0.00875,1.0,1864,7,1.6100349518318628,17946,0.28,1.0,0.28
346,0.00875,1.0,1885,7,1.0200125238339817,16634,0.41,1.0,0.41
347,0.00875,1.0,1852,8,1.106693073625384,19025,0.43,1.0,0.43
348,0.00875,1.0,1884,8,1.9994849915029231,25576,0.44,1.0,0.44
349,0.00875,0.5348837209302325,1894,6,0.8758233358496625,9311,0.29,0.3103448275862069,0.09
350,0.00875,1.0,1919,9,1.872225877588993,21794,0.35,1.0,0.35
351,0.00875,0.7207207207207207,1820,6,0.7570254196353098,7445,0.51,0.39215686274509803,0.2
352,0.00875,1.0,1912,7,1.042252411547417,17722,0.65,1.0,0.65
353,0.00875,1.0,1962,8,1.1151815690785476,16935,0.45,1.0,0.45
354,0.00875,0.7524752475247525,1901,7,0.7338013354913566,8296,0.49,0.4897959183673469,0.24
355,0.00875,1.0,1846,6,0.8898124139452936,12054,0.47,1.0,0.47
356,0.00875,0.6909090909090909,1981,6,0.8196050261431096,8050,0.28,0.39285714285714285,0.11000000000000001
357,0.00875,1.0,1886,6,0.9977149257407093,11084,0.31,1.0,0.31
358,0.00875,1.0,1948,7,1.4984596954070726,20445,0.43,1.0,0.43
359,0.00875,1.0,1932,6,0.8255626604769191,12353,0.48,1.0,0.48
360,0.00875,1.0,1884,6,0.7822415603968609,8922,0.35,1.0,0.35
361,0.00875,1.0,1862,6,1.109512599205548,13199,0.49,1.0,0.49
362,0.00875,1.0,1946,6,1.1204346756041064,16626,0.41,1.0,0.41
363,0.00875,0.8658536585365854,1949,6,0.7925617878792746,8399,0.46,0.7608695652173914,0.35000000000000003
364,0.00875,1.0,1753,7,0.8079455673575966,10200,0.39,1.0,0.39
365,0.00875,0.6470588235294118,1848,9,1.269770993796968,9532,0.34,0.29411764705882354,0.1
366,0.00875,1.0,1804,6,0.9408446861126543,10700,0.37,1.0,0.37
367,0.00875,0.6836734693877551,1760,5,0.9158803589876033,8825,0.54,0.42592592592592593,0.23
368,0.00875,1.0,1755,6,1.036265614727153,12276,0.49,1.0,0.49
369,0.00875,1.0,1963,6,0.9164432474543706,9905,0.34,1.0,0.34
370,0.00875,1.0,2207,7,0.9820739669819368,18862,0.39,1.0,0.39
371,0.00875,1.0,1922,7,1.2078287878673035,12135,0.45,1.0,0.45
372,0.00875,1.0,1808,8,1.7845560414871955,18419,0.49,1.0,0.49
373,0.00875,1.0,1754,7,1.1133558219752473,15569,0.34,1.0,0.34
374,0.00875,1.0,1828,7,1.7025590258990946,15248,0.47,1.0,0.47
375,0.00875,1.0,1796,6,0.9099393728205714,11715,0.38,1.0,0.38
376,0.00875,1.0,2064,8,1.7337966092782886,24696,0.43,1.0,0.43
377,0.00875,1.0,1948,6,1.325629350800484,16277,0.31,1.0,0.31
378,0.00875,1.0,1860,7,2.0341033645508153,23684,0.43,1.0,0.43
379,0.00875,1.0,1793,7,1.0604914880916645,13992,0.54,1.0,0.54
380,0.00875,0.7422680412371134,1981,5,0.5672362965588539,7244,0.42,0.40476190476190477,0.16999999999999998
381,0.00875,1.0,1774,6,1.346639547313125,17299,0.29,1.0,0.29
382,0.00875,1.0,1812,6,1.0586219415327789,15660,0.3,1.0,0.3
383,0.00875,1.0,1696,6,0.8073237667986828,8555,0.45,1.0,0.45
384,0.00875,0.819672131147541,1838,6,0.9751542517355171,9005,0.29,0.6206896551724138,0.18
385,0.00875,1.0,1692,7,1.1424922734716005,19372,0.34,1.0,0.34
386,0.00875,1.0,1859,8,1.7219938996742077,29334,0.28,1.0,0.28
387,0.00875,1.0,1844,5,0.790407477378706,9525,0.49,1.0,0.49
388,0.00875,0.6931818181818182,1853,6,0.664453057992334,6949,0.46,0.41304347826086957,0.19
389,0.00875,1.0,1837,7,1.0611826280630205,11782,0.44,1.0,0.44
390,0.00875,1.0,1921,6,0.8928695984896379,9928,0.37,1.0,0.37
391,0.00875,1.0,1995,7,1.0479944221455895,14567,0.44,1.0,0.44
392,0.00875,1.0,1880,6,0.9745334427342689,9935,0.35,1.0,0.35
393,0.00875,1.0,1903,6,0.7326811194206454,8013,0.18,1.0,0.18
394,0.00875,1.0,1839,8,1.9786860781195064,20304,0.47,1.0,0.47
395,0.00875,1.0,1884,8,1.098803591310894,13141,0.31,1.0,0.31
396,0.00875,1.0,1870,7,1.0210211901970316,10903,0.45,1.0,0.45
397,0.00875,1.0,1843,6,0.9687612702990506,11846,0.35,1.0,0.35
398,0.00875,0.7448979591836735,1865,6,0.7476474351141745,8487,0.46,0.45652173913043476,0.21
399,0.00875,1.0,1931,10,2.38167530715967,25114,0.34,1.0,0.34
400,0.005,0.8928571428571429,1737,6,0.8277806115600419,7515,0.4,0.775,0.31000000000000005
401,0.005,1.0,1827,9,1.7950831189039669,16572,0.52,1.0,0.52
402,0.005,1.0,1588,8,1.7890444073625238,13406,0.45,1.0,0.45
403,0.005,1.0,1752,7,1.1753025896040532,12330,0.27,1.0,0.27
404,0.005,1.0,1675,8,2.088813009578971,31865,0.18,1.0,0.18
405,0.005,0.6435643564356436,1742,7,1.0727814605327157,9022,0.45,0.2,0.09000000000000001
406,0.005,1.0,1867,6,0.8144467277488038,9312,0.37,1.0,0.37
407,0.005,1.0,1773,7,1.209982793223794,14325,0.37,1.0,0.37
408,0.005,1.0,1650,7,1.3993979797979794,11139,0.34,1.0,0.34
409,0.005,1.0,1715,8,2.273013455277988,26975,0.41,1.0,0.41
410,0.005,1.0,1725,7,1.9669158580130222,15601,0.52,1.0,0.52
411,0.005,1.0,1958,8,1.394483332829042,20690,0.44,1.0,0.44
412,0.005,0.6727272727272727,1799,5,0.9089331019240198,9167,0.33,0.45454545454545453,0.15
413,0.005,1.0,1669,8,1.6198036948392083,14198,0.46,1.0,0.46
414,0.005,1.0,1645,7,1.3636511118707328,22335,0.32,1.0,0.32
415,0.005,1.0,1522,7,1.0105798270136985,13664,0.49,1.0,0.49
416,0.005,0.8369565217391305,1931,8,0.8800000858193915,9981,0.44,0.6590909090909091,0.29
417,0.005,1.0,1858,7,1.7805506922614338,19809,0.48,1.0,0.48
418,0.005,1.0,1822,8,2.1879844587617376,27211,0.39,1.0,0.39
419,0.005,1.0,1779,8,1.7835196144134884,20183,0.2,1.0,0.2
420,0.005,1.0,1732,9,1.3025520830555395,10173,0.43,1.0,0.43
421,0.005,1.0,1825,8,1.9072648526928133,19780,0.4,1.0,0.4
422,0.005,0.7727272727272727,1863,7,1.1472195354977526,10218,0.36,0.5833333333333334,0.21
423,0.005,0.9883720930232558,1872,6,1.024294141281321,10210,0.41,0.975609756097561,0.39999999999999997
424,0.005,1.0,1785,9,1.6039808864722358,17572,0.32,1.0,0.32
425,0.005,1.0,1761,8,1.8954429704613267,26322,0.46,1.0,0.46
426,0.005,1.0,1731,8,2.259532813302536,19275,0.36,1.0,0.36
427,0.005,1.0,1742,8,2.7582176549909643,24236,0.52,1.0,0.52
428,0.005,,190,3,0.42891966759002764,512,0.0,,
429,0.005,1.0,1723,8,1.3190351830699265,12994,0.4,1.0,0.4
430,0.005,1.0,1939,6,0.8619964087760766,15318,0.32,1.0,0.32
431,0.005,0.9310344827586207,1768,6,0.92547117176143,10020,0.3,0.8666666666666667,0.26
432,0.005,1.0,1843,6,0.8206594205053275,12919,0.57,1.0,0.57
433,0.005,1.0,1879,10,1.9014286640867764,19954,0.36,1.0,0.36
434,0.005,1.0,1742,7,1.4057795452658108,15642,0.33,1.0,0.33
435,0.005,1.0,1800,6,0.8261222222222221,8520,0.16,1.0,0.16
436,0.005,1.0,1666,7,1.9589992059248666,16898,0.37,1.0,0.37
437,0.005,1.0,1702,7,1.2207415482718196,15519,0.5,1.0,0.5
438,0.005,1.0,1252,10,4.125447845747124,31960,0.34,1.0,0.34
439,0.005,1.0,1649,8,2.3264069114420005,23636,0.37,1.0,0.37
440,0.005,1.0,1873,9,1.4579178815830318,21480,0.33,1.0,0.33
441,0.005,1.0,1796,8,1.2651385037772631,22057,0.35,1.0,0.35
442,0.005,1.0,1722,6,0.9619898127801587,8807,0.34,1.0,0.34
443,0.005,1.0,1841,8,2.2077638295555904,23861,0.5,1.0,0.5
444,0.005,1.0,1647,7,1.1913032803474441,13467,0.49,1.0,0.49
445,0.005,1.0,1475,7,1.3711214018960072,21442,0.29,1.0,0.29
446,0.005,0.5535714285714286,1680,6,0.9329758361678006,7425,0.35,0.2857142857142857,0.09999999999999999
447,0.005,1.0,1638,7,1.7794747309399324,18651,0.35,1.0,0.35
448,0.005,1.0,1753,6,0.9746694526439721,9881,0.43,1.0,0.43
449,0.005,1.0,1858,6,0.9976385826397587,14472,0.45,1.0,0.45
450,0.005,1.0,1593,7,1.4275575542559276,12153,0.47,1.0,0.47
451,0.005,1.0,1706,6,0.99252929801583,8919,0.39,1.0,0.39
452,0.005,1.0,1598,6,1.0792342900465381,8527,0.2,1.0,0.2
453,0.005,0.6491228070175439,1682,6,0.9583828775267539,8340,0.32,0.375,0.12
454,0.005,1.0,1865,8,1.1294507974613488,13032,0.39,1.0,0.39
455,0.005,1.0,1906,7,1.4350386309759096,21560,0.29,1.0,0.29
456,0.005,1.0,1755,10,2.638948060486522,30042,0.28,1.0,0.28
457,0.005,1.0,1963,8,1.274918130083052,17385,0.31,1.0,0.31
458,0.005,0.8125,1990,6,0.8038584884220097,8704,0.44,0.6590909090909091,0.29
459,0.005,1.0,1739,7,0.8549889372812793,7829,0.23,1.0,0.23
460,0.005,1.0,1833,8,0.922020340552917,10834,0.36,1.0,0.36
461,0.005,1.0,1783,8,2.114464238025422,20490,0.37,1.0,0.37
462,0.005,1.0,1781,7,1.0300126640901321,13996,0.45,1.0,0.45
463,0.005,1.0,1807,9,1.7719304102076137,17109,0.36,1.0,0.36
464,0.005,0.8055555555555556,1745,6,0.8095027134424185,8501,0.33,0.5757575757575758,0.19000000000000003
465,0.005,1.0,1726,7,0.9587106874749083,11836,0.26,1.0,0.26
466,0.005,1.0,1800,7,1.067995061728395,16012,0.41,1.0,0.41
467,0.005,1.0,1866,8,2.1373320053441227,28002,0.33,1.0,0.33
468,0.005,1.0,1826,8,1.4708467445406441,24085,0.34,1.0,0.34
469,0.005,1.0,1541,11,5.536847264958956,38955,0.47,1.0,0.47
470,0.005,1.0,1831,9,2.1909036107023856,38573,0.34,1.0,0.34
471,0.005,0.5,1851,7,1.3229334764656246,11136,0.33,0.18181818181818182,0.060000000000000005
472,0.005,1.0,1808,7,1.0276031673388675,9967,0.37,1.0,0.37
473,0.005,1.0,1717,6,1.1216608453815338,15961,0.4,1.0,0.4
474,0.005,1.0,1719,8,1.7654060408919101,16138,0.46,1.0,0.46
475,0.005,1.0,1800,7,1.2188885802469134,10433,0.32,1.0,0.32
476,0.005,1.0,1838,9,1.650560764704977,15201,0.3,1.0,0.3
477,0.005,1.0,1866,6,1.1551530231858187,16018,0.38,1.0,0.38
478,0.005,1.0,1606,7,1.245595207262926,17208,0.37,1.0,0.37
479,0.005,0.8024691358024691,1681,6,0.8863771564544913,7419,0.41,0.6097560975609756,0.24999999999999997
480,0.005,1.0,1690,8,1.3062553832148736,11496,0.35,1.0,0.35
481,0.005,1.0,1712,7,1.069773765721897,10539,0.37,1.0,0.37
482,0.005,1.0,1787,6,1.164296390426537,13332,0.33,1.0,0.33
483,0.005,1.0,1553,7,1.5800795170761863,12038,0.44,1.0,0.44
484,0.005,1.0,1438,10,1.864518309891849,13329,0.39,1.0,0.39
485,0.005,1.0,1986,6,1.0043976009305826,12915,0.3,1.0,0.3
486,0.005,1.0,1739,10,2.2689092136194287,37379,0.33,1.0,0.33
487,0.005,1.0,1692,6,0.965476529796735,12776,0.39,1.0,0.39
488,0.005,1.0,1839,8,1.679714576419733,19622,0.35,1.0,0.35
489,0.005,1.0,1723,7,1.4306095302063613,16072,0.39,1.0,0.39
490,0.005,1.0,1754,6,0.8375370061459132,11574,0.29,1.0,0.29
491,0.005,1.0,1960,8,1.3634920345689296,20511,0.36,1.0,0.36
492,0.005,1.0,1850,9,1.7256169466764062,17674,0.31,1.0,0.31
493,0.005,1.0,1926,9,1.7068688407742767,19045,0.31,1.0,0.31
494,0.005,1.0,1617,9,1.7447191616287827,17907,0.5,1.0,0.5
495,0.005,1.0,1694,7,1.375610356156669,19233,0.53,1.0,0.53
496,0.005,0.9775280898876404,1720,6,0.8027579096809085,8345,0.42,0.9523809523809523,0.39999999999999997
497,0.005,1.0,1896,7,1.1124675087681817,17546,0.36,1.0,0.36
498,0.005,0.9743589743589743,1748,5,0.7821557425550744,7462,0.44,0.9318181818181818,0.41
499,0.005,1.0,1759,8,1.7412821448436548,16331,0.24,1.0,0.24
500,0.0045000000000000005,1.0,1785,7,0.9057163257459846,12009,0.27,1.0,0.27
501,0.0045000000000000005,1.0,1908,10,1.5540227839088647,19886,0.4,1.0,0.4
502,0.0045000000000000005,1.0,1721,6,1.058076378846805,14175,0.26,1.0,0.26
503,0.0045000000000000005,1.0,1892,8,1.6502431513125255,18070,0.45,1.0,0.45
504,0.0045000000000000005,1.0,1620,10,3.1882163542142963,21189,0.38,1.0,0.38
505,0.0045000000000000005,1.0,1728,9,2.4152078510802473,25132,0.36,1.0,0.36
506,0.0045000000000000005,1.0,1761,7,2.130819145721821,25729,0.32,1.0,0.32
507,0.0045000000000000005,1.0,1716,8,3.030245977798425,27198,0.51,1.0,0.51
508,0.0045000000000000005,1.0,1505,11,6.6452290813567165,60467,0.29,1.0,0.29
509,0.0045000000000000005,1.0,1768,8,1.0299121127741035,11080,0.4,1.0,0.4
510,0.0045000000000000005,1.0,1748,8,1.7767621970057965,22966,0.36,1.0,0.36
511,0.0045000000000000005,1.0,1794,10,4.162020621196134,49087,0.26,1.0,0.26
512,0.0045000000000000005,1.0,1904,6,1.137525598474684,12408,0.45,1.0,0.45
513,0.0045000000000000005,1.0,1665,6,0.7899322746169593,11118,0.37,1.0,0.37
514,0.0045000000000000005,1.0,1641,9,2.1293261752004637,19991,0.31,1.0,0.31
515,0.0045000000000000005,1.0,1673,13,7.224202543187055,54302,0.19,1.0,0.19
516,0.0045000000000000005,1.0,1760,8,1.83635847107438,22372,0.34,1.0,0.34
517,0.0045000000000000005,1.0,1732,7,1.260081924806255,15730,0.33,1.0,0.33
518,0.0045000000000000005,1.0,1641,8,1.3233291779324823,15348,0.28,1.0,0.28
519,0.0045000000000000005,0.803030303030303,1787,5,0.7714611120731741,8328,0.3,0.5666666666666667,0.16999999999999998
520,0.0045000000000000005,1.0,1687,6,0.9533814317724472,9214,0.44,1.0,0.44
521,0.0045000000000000005,1.0,1817,9,2.4662217563045044,36320,0.43,1.0,0.43
522,0.0045000000000000005,1.0,1801,7,1.0960145837912865,11923,0.3,1.0,0.3
523,0.0045000000000000005,0.6440677966101694,1650,7,0.9022530762167125,7906,0.3,0.3,0.09
524,0.0045000000000000005,1.0,1733,7,1.0981740351994098,10523,0.36,1.0,0.36
525,0.0045000000000000005,0.7088607594936709,1703,6,0.8060977674367605,7892,0.37,0.3783783783783784,0.14
526,0.0045000000000000005,1.0,1776,8,1.3374421719016314,14962,0.45,1.0,0.45
527,0.0045000000000000005,0.6818181818181818,1986,6,0.8497275490366099,9066,0.33,0.36363636363636365,0.12000000000000001
528,0.0045000000000000005,0.8333333333333334,1937,7,1.00991186227818,10134,0.38,0.6578947368421053,0.25
529,0.0045000000000000005,1.0,1875,7,1.2776863288888887,12590,0.49,1.0,0.49
530,0.0045000000000000005,1.0,1804,8,1.2848670852159036,11994,0.54,1.0,0.54
531,0.0045000000000000005,1.0,1858,8,1.8402497679716259,25176,0.39,1.0,0.39
532,0.0045000000000000005,1.0,1751,8,1.6784169346324413,16467,0.2,1.0,0.2
533,0.0045000000000000005,1.0,1751,8,1.3953328782345473,12336,0.33,1.0,0.33
534,0.0045000000000000005,1.0,1857,7,0.8707027420153234,9682,0.35,1.0,0.35
535,0.0045000000000000005,1.0,1526,7,2.148155003100474,18157,0.39,1.0,0.39
536,0.0045000000000000005,0.8363636363636363,1616,6,0.7585392976178806,6238,0.32,0.71875,0.23
537,0.0045000000000000005,1.0,1758,8,1.2893158012582817,13811,0.33,1.0,0.33
538,0.0045000000000000005,1.0,1872,7,1.4085280037804075,24881,0.48,1.0,0.48
539,0.0045000000000000005,1.0,1670,6,1.6379059844383093,12596,0.28,1.0,0.28
540,0.0045000000000000005,1.0,1778,7,1.1410933025947687,12140,0.46,1.0,0.46
541,0.0045000000000000005,,734,6,1.1402805722813296,3793,0.0,,
542,0.0045000000000000005,1.0,1633,9,1.7698846772158283,16701,0.14,1.0,0.14
543,0.0045000000000000005,1.0,1694,7,1.3859141019976053,16585,0.29,1.0,0.29
